Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,Sample_Category,CarcassCategory,Sex,FL,Mark,SnoutID,ScaleCard,SampleRate,ScaleAge,CarcassCondition,GillColor,SpawnSuccess,CWT_Code,CWT_Status_Code,DNA_Sample_Code,Comments,RecapDate,RecapTag1,RecapTag2,RecapReach,Brood_Yr,CWT_Species,CWT_Run,Agency_Name,RearingLocName,ReleaseSiteName,Mark_Short_Desc,StockName,First_Release_Date_Txt,Last_Release_Date_Txt,Tagged_Cnt
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-14,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-15,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-16,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-17,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-18,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-19,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Spring,05-Oct-22,NFL 2,,,1,,Female,67,UM,CWT00103908,04832-2,1,,D+,,,637482,1,,,,,,,2018,Chinook,Spring,Washington Department of Fish & Wildlife,LEWIS RIVER HATCHERY,LEWIS R -NF 27.0168,Unmarked,LEWIS RIVER HATCHERY,20200211,20200228,35585
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-20,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-21,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-22,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-23,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-24,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-25,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-26,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-27,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-28,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-29,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,1,,Male,75,AD,CWT00103907,04832-3,1,,D+,,,91303,1,,,,,,,2018,Chinook,Spring,Oregon Department of Fish and Wildlife,SANDY HATCHERY,YOUNGS R & BAY,AD Fin Clp,SANDY HATCHERY (SANDY R),20200318,20200318,23425
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-30,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-31,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-32,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-33,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-34,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-35,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-36,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-37,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-38,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-39,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-4,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-40,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-41,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-42,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-43,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-44,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-45,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-46,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-47,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-48,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-49,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-5,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-50,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-51,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-52,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-53,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-54,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-55,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-56,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-57,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-58,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-59,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-6,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-60,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-61,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-62,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-63,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-64,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-65,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-66,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-67,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-68,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-69,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-7,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,UM,,04832-70,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-8,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,,,2,4,,,AD,,04832-9,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6617a,6617b,blank,,Male,75,AD,,04935-6617,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6618a,6618b,blank,,Male,82,AD,,04935-6618,1,41,D-,,,,,,,18-Oct-22,6618a,6618b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6619a,6619b,blank,,Male,85,AD,,04935-6619,1,88,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6620a,6620b,blank,,Male,78,UM,,04935-6620,1,41,D,,,,,22LP039,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6621a,6621b,blank,,Male,68,UM,,04935-6621,1,31,D,,,,,22LP040,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6622a,6622b,blank,,Male,71,AD,,04935-6622,1,88,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6623a,6623b,blank,,Male,87,AD,,04935-6623,1,41,D,,,,,,,10-Oct-22,6623a,6623b,NFL 5,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6624a,6624b,blank,,Female,72,AD,,04935-6624,1,31,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6625a,6625b,blank,,Female,72,AD,,04935-6625,1,41,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6626a,6626b,blank,,Female,80,AD,,04935-6626,1,41,D,,,,,,,19-Oct-22,6626a,6626b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6627a,6627b,blank,,Female,75,AD,,04935-6627,1,41,D,,,,,,,12-Oct-22,6627a,6627b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6628a,6628b,blank,,Female,70,AD,,04832-6628,1,41,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6629a,6629b,blank,,Female,83,AD,,04832-6629,1,41,D,,,,,,,18-Oct-22,6629a,NP,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6630a,6630b,blank,,Female,77,AD,,04832-6630,1,41,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6631a,6631b,blank,,Female,75,AD,,04832-6631,1,88,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6632a,6632b,blank,,Female,84,UM,,04832-6632,1,41,D,,,,,22LP041,,12-Oct-22,6632a,6632b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6633a,6633b,blank,,Female,86,AD,,04832-6633,1,51,D,,,,,,,12-Oct-22,6633a,6633b,NFL 1,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6634a,6634b,blank,,Female,77,UM,,04832-6634,1,41,D,,,,,22LP042,,19-Oct-22,6634a,6634b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6635a,6635b,blank,,Female,79,AD,,04832-6635,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6636a,6636b,blank,,Female,76,AD,,04832-6636,1,88,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6637a,6637b,blank,,Female,81,AD,,04832-6637,1,41,D-,,,,,,,12-Oct-22,6637a,6637b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6638a,6638b,blank,,Female,83,AD,,04832-6638,1,41,D-,,,,,,,12-Oct-22,6638a,6638b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6639a,6639b,blank,,Female,90,AD,,04832-6639,1,88,D-,,,,,,,12-Oct-22,6639a,6639b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6640a,6640b,blank,,Female,80,UM,,04832-6640,1,41,D-,,,,,22LP043,,19-Oct-22,6640a,6640b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6641a,6641b,blank,,Female,75,AD,,04832-6641,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6642a,6642b,blank,,Female,71,AD,,04832-6642,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6643a,6643b,blank,,Female,84,AD,,04832-6643,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6644a,6644b,blank,,Female,87,AD,,04832-6644,1,51,D-,,,,,,,10-Oct-22,6644a,6644b,NFL 5,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6645a,6645b,blank,,Female,68,AD,,04831-6645,1,41,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6646a,6646b,blank,,Female,78,AD,,04831-6646,1,41,D,,,,,,,19-Oct-22,6646a,6646b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6647a,6647b,blank,,Female,81,AD,,04831-6647,1,41,D,,,,,,,19-Oct-22,6647a,6647b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6648a,6648b,blank,,Female,81,AD,,04831-6648,1,88,D,,,,,,,19-Oct-22,6648a,6648b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6649a,6649b,blank,,Female,81,UM,,04831-6649,1,51,F,,,,,22LP0043,,19-Oct-22,6649a,6649b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6650a,6650b,blank,,Female,76,AD,,04831-6650,1,41,F,,,,,,,11-Oct-22,6650a,6650b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6651a,6651b,blank,,Female,81,AD,,04831-6651,1,41,F,,,,,,,18-Oct-22,6651a,6651b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6652a,6652b,blank,,Female,70,AD,,04831-6652,1,41,F,,,,,,,18-Oct-22,6652a,6652b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Spring,05-Oct-22,NFL 2,6653a,6653b,blank,,Female,62,AD,,04831-6653,1,88,F,,,,,,,12-Oct-22,6653a,6653b,NFL 1,,,,,,,,,,,
2022,Chinook salmon,Spring,05-Oct-22,NFL 2,6654a,6654b,blank,,Male,61,UM,,04831-6654,1,41,F,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6655a,6655b,blank,,Male,75,AD,,04831-6655,1,31,F,,,,,,,17-Oct-22,6655a,6655b,NFL 5,,,,,,,,,,,
2022,Chinook salmon,Spring,05-Oct-22,NFL 2,6656a,6656b,blank,,Male,65,UM,,04831-6656,1,88,F,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6657a,6657b,blank,,Male,86,AD,,04831-6657,1,51,F,,,,,,,19-Oct-22,6657a,6657b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6658a,6658b,blank,,Male,81,UM,,04831-6658,1,31,F,,,,,22LP0046,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6659a,6659b,blank,,Male,78,UM,,04831-6659,1,31,F,,,,,22LP0047,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6660a,6660b,blank,,Male,80,UM,,04831-6660,1,41,F,,,,,22LP0048,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6661a,6661b,blank,,Male,87,UM,,04831-6661,1,41,F,,,,,22LP0049,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 2,6662a,6662b,blank,,Male,78,AD,,04831-6662,1,41,F,,,,,,,12-Oct-22,6662a,6662b,NFL 2,,,,,,,,,,,
2022,Chinook salmon,Spring,05-Oct-22,NFL 2,6663a,6663b,blank,,Male,70,UM,,04831-6663,1,88,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-1,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-10,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-11,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-12,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-13,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-14,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-15,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-16,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-17,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-18,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-19,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-2,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-20,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-21,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-22,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-23,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-24,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-25,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-26,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,UM,,05582-27,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-3,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-4,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-5,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-6,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-7,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-8,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,,,2,4,,,AD,,05582-9,1,,D+,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6664a,6664b,blank,,Female,81,UM,,05582-6664,1,41,D,,,,,22LP051,,11-Oct-22,6664a,6664b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6665a,6665b,blank,,Female,90,UM,,05582-6665,1,41,D,,,,,22LP052,,11-Oct-22,6665a,6665b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6666a,6666b,0,,Female,68,AD,CWT00103910,05582-6666,1,42,D,,,91311,1,,,,,,,2018,Chinook,Spring,Oregon Department of Fish and Wildlife,MARION FORKS HATCH,TONGUE PT (ASTORIA),AD Fin Clp,SANTIAM R N FK,20200428,20200428,23865
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6667a,6667b,blank,,Female,71,AD,,05582-6667,1,41,D,,,,,,,11-Oct-22,6667a,6667b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6668a,6668b,blank,,Female,74,AD,,05582-6668,1,41,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6669a,6669b,blank,,Female,76,AD,,05582-6669,1,41,D,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6670a,6670b,blank,,Female,81,AD,,05582-6670,1,88,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6671a,6671b,0,,Female,70,AD,CWT00103911,05582-6671,1,42,D-,,,91310,1,,,,,,,2018,Chinook,Spring,Oregon Department of Fish and Wildlife,MARION FORKS HATCH,YOUNGS R & BAY,AD Fin Clp,SANTIAM R N FK,20200318,20200318,22407
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6672a,6672b,blank,,Female,80,AD,,05582-6672,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6673a,6673b,blank,,Female,78,UM,,05582-6673,1,41,D-,,,,,22LP050,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6674a,6674b,blank,,Female,77,AD,,05582-6674,1,41,D-,,,,,,,11-Oct-22,6674a,6674b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6675a,6675b,blank,,Female,71,AD,,05582-6675,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6676a,6676b,blank,,Female,79,AD,,05582-6676,1,41,D-,,,,,,,11-Oct-22,6676a,6676b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6677a,6677b,blank,,Female,77,AD,,05582-6677,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6678a,6678b,blank,,Female,78,AD,,05582-6678,1,41,D-,,,,,,,18-Oct-22,6678a,6678b,NFL 4,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6679a,6679b,blank,,Female,79,AD,,05582-6679,1,31,D-,,,,,,,10-Oct-22,6679a,6679b,NFL 5,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6680a,6680b,0,,Female,77,AD,CWT00103912,05582-6680,1,41,D-,,,637452,1,,,,,,,2018,Chinook,Fall,Washington Department of Fish & Wildlife,FALLERT CR HATCHERY,FALLERT CR 27.0017,AD Fin Clp,KALAMA R HATCH 27.0002,20190617,20190624,97244
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6681a,6681b,blank,,Female,77,AD,,05582-6681,1,41,D-,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6682a,6682b,blank,,Female,78,AD,,05582-6682,1,41,D-,,,,,,,11-Oct-22,6682a,6682b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6683a,6683b,blank,,Male,81,AD,,05583-6683,1,41,F,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6684a,6684b,blank,,Male,92,AD,,05583-6684,1,41,F,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6685a,6685b,blank,,Male,84,AD,,05583-6685,1,41,F,,,,,,,11-Oct-22,6685a,6685b,NFL 3,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6686a,6686b,blank,,Male,86,AD,,05583-6686,1,41,F,,,,,,,,,,,,,,,,,,,,,
2022,Chinook salmon,Fall,05-Oct-22,NFL 3,6687a,6687b,blank,,Male,98,AD,,05583-6687,1,51,F,,,,,,,,,,,,,,,,,,,,,
