Return_Yr,SPECIES,Run,TagDate,TagReach,Tag1,Tag2,RecapDate,RecapReach,TagState,RecapState,check
2022,Chum salmon,,11/29/2022,NFL 5,,,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8049a,8049b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8050a,8050b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8051a,8051b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8052a,8052b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8053a,8053b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8054a,8054b,12/19/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8055a,8055b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8056a,8056b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8057a,8057b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8058a,8058b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8059a,8059b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8060a,8060b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8061a,8061b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8062a,8062b,12/15/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8063a,8063b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8064a,8064b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8065a,8065b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8066a,8066b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8067a,8067b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8068a,8068b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8069a,8069b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8070a,8070b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8071a,8071b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8072a,8072b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8073a,8073b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8074a,8074b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8075a,8075b,12/19/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8076a,8076b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8077a,8077b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8078a,8078b,12/15/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8079a,8079b,12/19/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8080a,8080b,12/15/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8081a,8081b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8082a,8082b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8083a,8083b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8084a,8084b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8085a,8085b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8086a,8086b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8225a,8225b,12/6/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8226a,8226b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8227a,8227b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8228a,8228b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8229a,8229b,,,5,,0
2022,Chinook salmon,Fall,11/29/2022,NFL 5,8230a,8230b,12/15/2022,NFL 5,5,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,,,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8087a,8087b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8088a,8088b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8089a,8089b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8090a,8090b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8091a,8091b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8092a,8092b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8093a,8093b,12/7/2022,NFL 4,1,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8094a,8094b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8095a,8095b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8096a,8096b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8097a,8097b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8098a,8098b,12/19/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8099a,8099b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8100a,8100b,12/6/2022,NFL 5,1,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8101a,8101b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8102a,8102b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8103a,8103b,12/19/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8104a,8104b,12/14/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8105a,8105b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8106a,8106b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8107a,8107b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8108a,8108b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8109a,8109b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8110a,8110b,12/14/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8111a,8111b,12/19/2022,NFL 5,1,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8112a,8112b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8113a,8113b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8114a,8114b,12/14/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8115a,8115b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8116a,8116b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8117a,8117b,12/19/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8118a,8118b,12/14/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8119a,8119b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8120a,8120b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8121a,8121b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8122a,8122b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8123a,8123b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8124a,8124b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8125a,8125b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8126a,8126b,12/19/2022,NFL 3,1,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8127a,8127b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8128a,8128b,12/7/2022,NFL 3,1,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8129a,8129b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8130a,8130b,12/6/2022,NFL 5,1,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8131a,8131b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8132a,8132b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8133a,8133b,12/7/2022,NFL 1,1,1,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8134a,8134b,,,1,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 1,8135a,8135b,12/7/2022,NFL 2,1,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,,,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8136a,8136b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8137a,8137b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8138a,8138b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8139a,8139b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8140a,8140b,12/14/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8141a,8141b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8142a,8142b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8143a,8143b,12/7/2022,NFL 3,2,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8144a,8144b,12/15/2022,NFL 5,2,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8145a,8145b,12/7/2022,NFL 3,2,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8146a,8146b,12/19/2022,NFL 4,2,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8147a,8147b,12/7/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8148a,8148b,12/7/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8149a,8149b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8150a,8150b,12/7/2022,NFL 3,2,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8151a,8151b,12/15/2022,NFL 5,2,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8152a,8152b,12/14/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8153a,8153b,12/19/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8154a,8154b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8155a,8155b,,,2,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8156a,8156b,12/14/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8157a,8157b,12/7/2022,NFL 4,2,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8158a,8158b,12/6/2022,NFL 5,2,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8159a,8159b,12/19/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8160a,8160b,12/7/2022,NFL 2,2,2,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8161a,8161b,12/7/2022,NFL 4,2,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 2,8162a,8162b,12/7/2022,NFL 4,2,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,,,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8163a,8163b,12/6/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8164a,8164b,12/6/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8165a,8165b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8166a,8166b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8167a,8167b,12/7/2022,NFL 3,3,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8168a,8168b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8169a,8169b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8170a,8170b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8171a,8171b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8172a,8172b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8173a,8173b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8174a,8174b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8175a,8175b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8176a,8176b,12/6/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8177a,8177b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8178a,8178b,12/7/2022,NFL 3,3,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8179a,8179b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8180a,8180b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8181a,8181b,12/15/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8182a,8182b,12/15/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8183a,8183b,12/7/2022,NFL 3,3,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8184a,8184b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8185a,8185b,12/15/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8186a,8186b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8187a,8187b,,,3,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8188a,8188b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8189a,8189b,12/7/2022,NFL 4,3,4,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8190a,8190b,12/7/2022,NFL 3,3,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8191a,8191b,12/15/2022,NFL 5,3,5,0
2022,Chinook salmon,Fall,11/30/2022,NFL 3,8192a,8192b,12/14/2022,NFL 3,3,3,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
2022,Chinook salmon,Fall,11/30/2022,NFL 4,,,,,4,,0
